method,algorithm,seed,ARI,NMI,n_eval,V,E,components,runtime_sec,prep_time,community_time,removed_lrc,removed_orc,pct_lrc,pct_orc,alpha,iterations,cutoff_lrc,cutoff_orc,lrc_pct,orc_pct,status,error
LRC→ORC combo,louvain,1,0.5285203169585228,0.6639820892849585,81,81,321,1,0.6265852909418754,0.6226442909683101,0.00394099997356534,176,0,15,0,0.75,5,-1.0961538461538463,,15,0,ok,
LRC→ORC combo,louvain,2,0.5334113544129261,0.6683259692464659,81,81,321,1,0.6266778739518486,0.6226442909683101,0.004033582983538508,176,0,15,0,0.75,5,-1.0961538461538463,,15,0,ok,
LRC→ORC combo,louvain,3,0.5285203169585228,0.6639820892849585,81,81,321,1,0.6262947909999639,0.6226442909683101,0.0036505000316537917,176,0,15,0,0.75,5,-1.0961538461538463,,15,0,ok,
LRC→ORC combo,louvain,4,0.5334113544129261,0.668325969246466,81,81,321,1,0.6263439989998005,0.6226442909683101,0.003699708031490445,176,0,15,0,0.75,5,-1.0961538461538463,,15,0,ok,
LRC→ORC combo,louvain,42,0.5157462483770645,0.6119223115731062,81,81,321,1,0.6262362489360385,0.6226442909683101,0.0035919579677283764,176,0,15,0,0.75,5,-1.0961538461538463,,15,0,ok,
LRC→ORC combo,louvain,0,0.11783796542160854,0.164869739031413,46,46,183,1,0.6537295420421287,0.6510751250316389,0.0026544170104898512,176,7,15,2,0.75,5,-1.0961538461538463,-0.07939398150725477,15,2,ok,
LRC→ORC combo,louvain,1,0.06059135345691541,0.09975134950710661,46,46,183,1,0.653051209053956,0.6510751250316389,0.0019760840223170817,176,7,15,2,0.75,5,-1.0961538461538463,-0.07939398150725477,15,2,ok,
LRC→ORC combo,louvain,2,0.014929372701455668,0.075769291810296,46,46,183,1,0.6535642920061946,0.6510751250316389,0.002489166974555701,176,7,15,2,0.75,5,-1.0961538461538463,-0.07939398150725477,15,2,ok,
LRC→ORC combo,louvain,3,0.014929372701455668,0.075769291810296,46,46,183,1,0.6536656670505181,0.6510751250316389,0.002590542018879205,176,7,15,2,0.75,5,-1.0961538461538463,-0.07939398150725477,15,2,ok,
LRC→ORC combo,louvain,4,0.014929372701455668,0.07576929181029599,46,46,183,1,0.653396584035363,0.6510751250316389,0.002321459003724158,176,7,15,2,0.75,5,-1.0961538461538463,-0.07939398150725477,15,2,ok,
LRC→ORC combo,louvain,42,0.0037207752540678626,0.011845433825055564,46,46,183,1,0.6537635829881765,0.6510751250316389,0.0026884579565376043,176,7,15,2,0.75,5,-1.0961538461538463,-0.07939398150725477,15,2,ok,
LRC→ORC combo,louvain,0,0.03588652393888792,0.09191634028707726,46,46,173,1,0.6279376660240814,0.6258738749893382,0.00206379103474319,176,17,15,5,0.75,5,-1.0961538461538463,-0.06547272139479166,15,5,ok,
LRC→ORC combo,louvain,1,0.03588652393888792,0.09191634028707726,46,46,173,1,0.628188583010342,0.6258738749893382,0.002314708021003753,176,17,15,5,0.75,5,-1.0961538461538463,-0.06547272139479166,15,5,ok,
LRC→ORC combo,louvain,2,0.03588652393888792,0.09191634028707726,46,46,173,1,0.6280119169969112,0.6258738749893382,0.002138042007572949,176,17,15,5,0.75,5,-1.0961538461538463,-0.06547272139479166,15,5,ok,
LRC→ORC combo,louvain,3,0.03588652393888792,0.09191634028707726,46,46,173,1,0.6279665830079466,0.6258738749893382,0.0020927080186083913,176,17,15,5,0.75,5,-1.0961538461538463,-0.06547272139479166,15,5,ok,
LRC→ORC combo,louvain,4,0.01811730353413704,0.0781679395301071,46,46,173,1,0.6279895000043325,0.6258738749893382,0.0021156250149942935,176,17,15,5,0.75,5,-1.0961538461538463,-0.06547272139479166,15,5,ok,
LRC→ORC combo,louvain,42,0.027195488442844952,0.12068861081126775,46,46,173,1,0.6276879169745371,0.6258738749893382,0.0018140419851988554,176,17,15,5,0.75,5,-1.0961538461538463,-0.06547272139479166,15,5,ok,
LRC→ORC combo,louvain,0,-0.002305741295826608,0.06519183164698433,46,46,159,1,0.6526632489985786,0.6503700409666635,0.0022932080319151282,176,33,15,10,0.75,5,-1.0961538461538463,-0.0301646099062296,15,10,ok,
LRC→ORC combo,louvain,1,-0.002305741295826608,0.06519183164698433,46,46,159,1,0.6521145819569938,0.6503700409666635,0.0017445409903302789,176,33,15,10,0.75,5,-1.0961538461538463,-0.0301646099062296,15,10,ok,
LRC→ORC combo,louvain,2,-0.002305741295826608,0.06519183164698433,46,46,159,1,0.652299873996526,0.6503700409666635,0.0019298330298624933,176,33,15,10,0.75,5,-1.0961538461538463,-0.0301646099062296,15,10,ok,
LRC→ORC combo,louvain,3,-0.002305741295826608,0.06519183164698433,46,46,159,1,0.6523330409545451,0.6503700409666635,0.0019629999878816307,176,33,15,10,0.75,5,-1.0961538461538463,-0.0301646099062296,15,10,ok,
LRC→ORC combo,louvain,4,-0.002305741295826608,0.06519183164698433,46,46,159,1,0.6525652079726569,0.6503700409666635,0.002195167005993426,176,33,15,10,0.75,5,-1.0961538461538463,-0.0301646099062296,15,10,ok,
LRC→ORC combo,louvain,42,0.00405810468065483,0.10718408469008579,46,46,159,1,0.6521577069652267,0.6503700409666635,0.0017876659985631704,176,33,15,10,0.75,5,-1.0961538461538463,-0.0301646099062296,15,10,ok,
LRC→ORC combo,louvain,0,-0.00751952651239509,0.02306868744882452,64,64,187,1,0.4850583740626462,0.4821989160263911,0.0028594580362550914,235,0,20,0,0.75,5,-1.0125000000000002,,20,0,ok,
LRC→ORC combo,louvain,1,0.00989423404981235,0.04161753598906712,64,64,187,1,0.4850142910145223,0.4821989160263911,0.002815374988131225,235,0,20,0,0.75,5,-1.0125000000000002,,20,0,ok,
LRC→ORC combo,louvain,2,0.010337579891047914,0.04185172015510462,64,64,187,1,0.48519995802780613,0.4821989160263911,0.003001042001415044,235,0,20,0,0.75,5,-1.0125000000000002,,20,0,ok,
LRC→ORC combo,louvain,3,-0.008534782816001526,0.022646777312211933,64,64,187,1,0.48453149903798476,0.4821989160263911,0.0023325830115936697,235,0,20,0,0.75,5,-1.0125000000000002,,20,0,ok,
LRC→ORC combo,louvain,4,0.005111308241456511,0.0352245846650165,64,64,187,1,0.485269082011655,0.4821989160263911,0.003070165985263884,235,0,20,0,0.75,5,-1.0125000000000002,,20,0,ok,
LRC→ORC combo,louvain,42,-0.00751952651239509,0.02306868744882452,64,64,187,1,0.4854046660475433,0.4821989160263911,0.0032057500211521983,235,0,20,0,0.75,5,-1.0125000000000002,,20,0,ok,
LRC→ORC combo,louvain,0,-0.007741766172418318,0.022457079127638988,64,64,183,1,0.4632767910370603,0.46021529100835323,0.003061500028707087,235,4,20,2,0.75,5,-1.0125000000000002,-0.14873224983507363,20,2,ok,
LRC→ORC combo,louvain,1,-0.008804707297169609,0.021901667283883496,64,64,183,1,0.4625752499559894,0.46021529100835323,0.002359958947636187,235,4,20,2,0.75,5,-1.0125000000000002,-0.14873224983507363,20,2,ok,
LRC→ORC combo,louvain,2,-0.007741766172418318,0.022457079127638988,64,64,183,1,0.4629652489675209,0.46021529100835323,0.0027499579591676593,235,4,20,2,0.75,5,-1.0125000000000002,-0.14873224983507363,20,2,ok,
LRC→ORC combo,louvain,3,-0.003692796709203945,0.026450579690499083,64,64,183,1,0.4637783750076778,0.46021529100835323,0.00356308399932459,235,4,20,2,0.75,5,-1.0125000000000002,-0.14873224983507363,20,2,ok,
LRC→ORC combo,louvain,4,-0.008804707297169609,0.021901667283883496,64,64,183,1,0.46349491603905335,0.46021529100835323,0.0032796250307001173,235,4,20,2,0.75,5,-1.0125000000000002,-0.14873224983507363,20,2,ok,
LRC→ORC combo,louvain,42,-0.007741766172418318,0.022457079127638988,64,64,183,1,0.46296733198687434,0.46021529100835323,0.0027520409785211086,235,4,20,2,0.75,5,-1.0125000000000002,-0.14873224983507363,20,2,ok,
LRC→ORC combo,louvain,0,-0.02443280977312391,0.024788596536877542,42,42,134,1,0.4663404989987612,0.46415929100476205,0.0021812079939991236,235,10,20,5,0.75,5,-1.0125000000000002,-0.10332059064908547,20,5,ok,
LRC→ORC combo,louvain,1,-0.018743109151047408,0.028956122564878648,42,42,134,1,0.465862000011839,0.46415929100476205,0.001702709007076919,235,10,20,5,0.75,5,-1.0125000000000002,-0.10332059064908547,20,5,ok,
LRC→ORC combo,louvain,2,-0.011908699966920278,0.03404858189363616,42,42,134,1,0.4670361240277998,0.46415929100476205,0.0028768330230377614,235,10,20,5,0.75,5,-1.0125000000000002,-0.10332059064908547,20,5,ok,
LRC→ORC combo,louvain,3,0.011366254511942247,0.056069554020284997,42,42,134,1,0.46626704098889604,0.46415929100476205,0.0021077499841339886,235,10,20,5,0.75,5,-1.0125000000000002,-0.10332059064908547,20,5,ok,
LRC→ORC combo,louvain,4,-0.020273972602739727,0.028143708221884594,42,42,134,1,0.4661905409884639,0.46415929100476205,0.002031249983701855,235,10,20,5,0.75,5,-1.0125000000000002,-0.10332059064908547,20,5,ok,
LRC→ORC combo,louvain,42,-0.012956603184514517,0.032995495297995545,42,42,134,1,0.4660298320231959,0.46415929100476205,0.0018705410184338689,235,10,20,5,0.75,5,-1.0125000000000002,-0.10332059064908547,20,5,ok,
LRC→ORC combo,louvain,0,0.007982004208693128,0.05360954565029645,42,42,129,1,0.46307187498314306,0.46102787501877174,0.0020439999643713236,235,19,20,10,0.75,5,-1.0125000000000002,-0.0913985987864788,20,10,ok,
LRC→ORC combo,louvain,1,0.007982004208693128,0.05360954565029645,42,42,129,1,0.46311154204886407,0.46102787501877174,0.002083667030092329,235,19,20,10,0.75,5,-1.0125000000000002,-0.0913985987864788,20,10,ok,
LRC→ORC combo,louvain,2,-0.009661106498603668,0.036189472997254876,42,42,129,1,0.4642204580595717,0.46102787501877174,0.0031925830407999456,235,19,20,10,0.75,5,-1.0125000000000002,-0.0913985987864788,20,10,ok,
LRC→ORC combo,louvain,3,0.001639344262295082,0.04689295188683134,42,42,129,1,0.46272866701474413,0.46102787501877174,0.001700791995972395,235,19,20,10,0.75,5,-1.0125000000000002,-0.0913985987864788,20,10,ok,
LRC→ORC combo,louvain,4,-0.0034669882423876996,0.04135975226153506,42,42,129,1,0.46283529204083607,0.46102787501877174,0.0018074170220643282,235,19,20,10,0.75,5,-1.0125000000000002,-0.0913985987864788,20,10,ok,
LRC→ORC combo,louvain,42,0.00030321406913280777,0.044533227396233395,42,42,129,1,0.46268312499159947,0.46102787501877174,0.0016552499728277326,235,19,20,10,0.75,5,-1.0125000000000002,-0.0913985987864788,20,10,ok,
