seed,lrc_pct,orc_pct,alpha,p_in,p_out,ARI,NMI,Runtime,Prep_time,Community_time,V,E,status
2,10,30,0.5,0.07487602151288678,0.0029061998931052915,-0.007293281064819035,0.01701170236202342,1.32000695890747,1.3188597499392927,0.0011472089681774378,30,95,ok
3,10,30,0.5,0.07487602151288678,0.0029061998931052915,-0.007293281064819035,0.01701170236202342,1.3201776249334216,1.3188597499392927,0.0013178749941289425,30,95,ok
4,10,30,0.5,0.07487602151288678,0.0029061998931052915,-0.010702524698133918,0.03059554211857557,1.3203583338763565,1.3188597499392927,0.0014985839370638132,30,95,ok
42,10,30,0.5,0.07487602151288678,0.0029061998931052915,-0.010702524698133918,0.03059554211857557,1.3201929579954594,1.3188597499392927,0.001333208056166768,30,95,ok
0,10,40,0.5,0.07487602151288678,0.0029061998931052915,-0.051347881899871634,0.15949158159260063,1.255921500036493,1.254600791959092,0.0013207080774009228,28,86,ok
1,10,40,0.5,0.07487602151288678,0.0029061998931052915,-0.051347881899871634,0.15949158159260063,1.2558863339945674,1.254600791959092,0.0012855420354753733,28,86,ok
2,10,40,0.5,0.07487602151288678,0.0029061998931052915,-0.051347881899871634,0.15949158159260063,1.2557032919721678,1.254600791959092,0.001102500013075769,28,86,ok
3,10,40,0.5,0.07487602151288678,0.0029061998931052915,-0.051347881899871634,0.15949158159260063,1.2558500840095803,1.254600791959092,0.0012492920504882932,28,86,ok
4,10,40,0.5,0.07487602151288678,0.0029061998931052915,-0.051347881899871634,0.15949158159260063,1.2558454589452595,1.254600791959092,0.0012446669861674309,28,86,ok
42,10,40,0.5,0.07487602151288678,0.0029061998931052915,-0.051347881899871634,0.15949158159260063,1.255962083931081,1.254600791959092,0.001361291971988976,28,86,ok
0,10,50,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,1.3425124580971897,1.3412098330445588,0.0013026250526309013,25,65,ok
1,10,50,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,1.3422030000947416,1.3412098330445588,0.0009931670501828194,25,65,ok
2,10,50,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,1.34226391708944,1.3412098330445588,0.001054084044881165,25,65,ok
3,10,50,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,1.342169375042431,1.3412098330445588,0.000959541997872293,25,65,ok
4,10,50,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,1.3422157500172034,1.3412098330445588,0.001005916972644627,25,65,ok
42,10,50,0.5,0.07487602151288678,0.0029061998931052915,0.0,0.0,1.3422049580840394,1.3412098330445588,0.0009951250394806266,25,65,ok
0,20,0,0.5,0.07487602151288678,0.0029061998931052915,0.023215188709603273,0.06351065023421522,0.7953038329724222,0.791009166976437,0.0042946659959852695,64,187,ok
1,20,0,0.5,0.07487602151288678,0.0029061998931052915,0.023215188709603273,0.06351065023421522,0.7944299170048907,0.791009166976437,0.0034207500284537673,64,187,ok
2,20,0,0.5,0.07487602151288678,0.0029061998931052915,0.020861312561554303,0.06182411446902269,0.7966592089505866,0.791009166976437,0.005650041974149644,64,187,ok
3,20,0,0.5,0.07487602151288678,0.0029061998931052915,0.023215188709603273,0.06351065023421522,0.7933835000731051,0.791009166976437,0.002374333096668124,64,187,ok
4,20,0,0.5,0.07487602151288678,0.0029061998931052915,0.023215188709603273,0.06351065023421522,0.794436750933528,0.791009166976437,0.003427583957090974,64,187,ok
42,20,0,0.5,0.07487602151288678,0.0029061998931052915,0.019473081328751432,0.06086405636002523,0.7958759169559926,0.791009166976437,0.004866749979555607,64,187,ok
0,20,10,0.5,0.07487602151288678,0.0029061998931052915,0.019025976919306686,0.056581982073028475,0.723521750071086,0.7190792500041425,0.004442500066943467,64,168,ok
1,20,10,0.5,0.07487602151288678,0.0029061998931052915,0.0384090039884172,0.07647099768219047,0.7222371660172939,0.7190792500041425,0.0031579160131514072,64,168,ok
2,20,10,0.5,0.07487602151288678,0.0029061998931052915,0.023866685496398813,0.06004358041377079,0.7270736660575494,0.7190792500041425,0.007994416053406894,64,168,ok
3,20,10,0.5,0.07487602151288678,0.0029061998931052915,0.023866685496398813,0.06004358041377079,0.7275973749347031,0.7190792500041425,0.008518124930560589,64,168,ok
4,20,10,0.5,0.07487602151288678,0.0029061998931052915,0.023866685496398813,0.06004358041377079,0.7253957499051467,0.7190792500041425,0.006316499901004136,64,168,ok
42,20,10,0.5,0.07487602151288678,0.0029061998931052915,0.023866685496398813,0.06004358041377079,0.7220350410789251,0.7190792500041425,0.00295579107478261,64,168,ok
0,20,20,0.5,0.07487602151288678,0.0029061998931052915,-0.006777746399322226,0.05414008673776341,0.7778997491113842,0.7742136660963297,0.0036860830150544643,31,106,ok
1,20,20,0.5,0.07487602151288678,0.0029061998931052915,-0.023802439750074383,0.039833890654740675,0.7757161660119891,0.7742136660963297,0.0015024999156594276,31,106,ok
2,20,20,0.5,0.07487602151288678,0.0029061998931052915,-0.023802439750074383,0.039833890654740675,0.7756796660833061,0.7742136660963297,0.0014659999869763851,31,106,ok
3,20,20,0.5,0.07487602151288678,0.0029061998931052915,-0.006777746399322226,0.0541400867377634,0.7755538331111893,0.7742136660963297,0.0013401670148596168,31,106,ok
4,20,20,0.5,0.07487602151288678,0.0029061998931052915,0.00807149034303834,0.06697796628215583,0.7758620820241049,0.7742136660963297,0.0016484159277752042,31,106,ok
42,20,20,0.5,0.07487602151288678,0.0029061998931052915,-0.02414663593458457,0.040360810905639234,0.77545712410938,0.7742136660963297,0.0012434580130502582,31,106,ok
0,20,30,0.5,0.07487602151288678,0.0029061998931052915,0.0022988505747126436,0.06070599004488693,0.5204014158807695,0.5187713329214603,0.0016300829593092203,31,88,ok
1,20,30,0.5,0.07487602151288678,0.0029061998931052915,0.0007934146583358127,0.057627950674191,0.5200866659870371,0.5187713329214603,0.0013153330655768514,31,88,ok
2,20,30,0.5,0.07487602151288678,0.0029061998931052915,0.005676979846721544,0.06585032615923621,0.5203487079124898,0.5187713329214603,0.001577374991029501,31,88,ok
3,20,30,0.5,0.07487602151288678,0.0029061998931052915,-0.010515247108307046,0.05029334358336761,0.5200749170035124,0.5187713329214603,0.0013035840820521116,31,88,ok
4,20,30,0.5,0.07487602151288678,0.0029061998931052915,0.005676979846721544,0.06585032615923621,0.5203910418786108,0.5187713329214603,0.0016197089571505785,31,88,ok
42,20,30,0.5,0.07487602151288678,0.0029061998931052915,-0.0015597147950089127,0.05411497647603298,0.5199409999186173,0.5187713329214603,0.0011696669971570373,31,88,ok
0,20,40,0.5,0.07487602151288678,0.0029061998931052915,-0.014356564865570347,0.051093994956246634,0.5106962509453297,0.5093551670433953,0.0013410839019343257,29,69,ok
